avg_entropy,avg_reward_per_episode,best_tax_advantage,cumulative_reward,episode_count,invalid_count,loophole,loss,positive_reward_count,random_action_prob,random_exploration_count,run,seed,success_count,success_rate,total_steps,update
0.4668,-0.8100000000000005,0,-0.8100000000000005,0,0,barnes_group,0.07306818912426631,0,0.1832,20,8,1737,0,0.0,8064,62
0.4463,-0.7900000000000005,0,-0.7900000000000005,0,0,barnes_group,0.02703864562014739,0,0.1823,16,8,1737,0,0.0,8192,63
0.6058,-0.8300000000000005,0,-0.8300000000000005,0,0,barnes_group,0.011025385931134224,0,0.1814,26,8,1737,0,0.0,8320,64
0.5416,-0.8100000000000005,0,-0.8100000000000005,0,0,barnes_group,0.08647515376408894,0,0.1805,18,8,1737,0,0.0,8448,65
0.6224,-0.8300000000000005,0,-0.8300000000000005,0,0,barnes_group,0.060174486289421715,0,0.1796,27,8,1737,0,0.0,8576,66
0.6036,-0.8700000000000006,0,-0.8700000000000006,0,0,barnes_group,0.13527798155943552,0,0.1787,26,8,1737,0,0.0,8704,67
0.6508,-0.8800000000000006,0,-0.8800000000000006,0,0,barnes_group,0.01604047417640686,0,0.1778,21,8,1737,0,0.0,8832,68
0.7318,-0.8800000000000006,0,-0.8800000000000006,0,0,barnes_group,0.01877569096783797,0,0.1769,20,8,1737,0,0.0,8960,69
0.7908,-0.8400000000000005,0,-0.8400000000000005,0,0,barnes_group,0.058098054180542626,0,0.176,23,8,1737,0,0.0,9088,70
0.7845,-0.8500000000000005,0,-0.8500000000000005,0,0,barnes_group,0.024450110892454784,0,0.1751,17,8,1737,0,0.0,9216,71
0.9046,-0.8100000000000005,0,-0.8100000000000005,0,0,barnes_group,-0.01005070780714353,0,0.1743,26,8,1737,0,0.0,9344,72
0.9503,-0.8200000000000005,0,-0.8200000000000005,0,0,barnes_group,-0.00013479714592297873,0,0.1734,23,8,1737,0,0.0,9472,73
0.9812,-0.8100000000000005,0,-0.8100000000000005,0,0,barnes_group,0.00341773529847463,0,0.1725,25,8,1737,0,0.0,9600,74
1.0308,-0.8800000000000006,0,-0.8800000000000006,0,0,barnes_group,-0.020320767536759377,0,0.1717,24,8,1737,0,0.0,9728,75
1.0955,-0.8700000000000006,0,-0.8700000000000006,0,0,barnes_group,-0.010100841522216797,0,0.1708,31,8,1737,0,0.0,9856,76
1.1145,-0.8100000000000005,0,-0.8100000000000005,0,0,barnes_group,-0.018808791413903236,0,0.1699,21,8,1737,0,0.0,9984,77
0.9783,-0.7600000000000005,0,-0.7600000000000005,0,0,barnes_group,-0.02549838274717331,0,0.1691,17,8,1737,0,0.0,10112,78
